route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,10-Saturday-1-2024_4-0000010,3590837,Conestoga College via Mill,1,362182,100021,1,1
10,10-Saturday-1-2024_4-0000010,3590838,Fairway Station via Mill,0,362223,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590839,Fairway Station via Mill,0,362181,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590840,Fairway Station via Mill,0,362182,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590841,Fairway Station via Mill,0,362181,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590842,Fairway Station via Mill,0,362182,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590843,Fairway Station via Mill,0,362181,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590844,Fairway Station via Mill,0,362182,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590845,Fairway Station via Mill,0,362253,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590846,Fairway Station via Mill,0,362181,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590847,Fairway Station via Mill,0,362182,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590848,Fairway Station via Mill,0,362253,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590849,Fairway Station via Mill,0,362181,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590850,Fairway Station via Mill,0,362182,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590851,Fairway Station via Mill,0,362253,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590852,Fairway Station via Mill,0,362181,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590853,Fairway Station via Mill,0,362182,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590854,Fairway Station via Mill,0,362253,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590855,Fairway Station via Mill,0,362181,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590856,Fairway Station via Mill,0,362182,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590857,Fairway Station via Mill,0,362253,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590858,Fairway Station via Mill,0,362181,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590859,Fairway Station via Mill,0,362182,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590860,Fairway Station via Mill,0,362253,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590861,Fairway Station via Mill,0,362181,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590862,Fairway Station via Mill,0,362182,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590863,Fairway Station via Mill,0,362181,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590864,Fairway Station via Mill,0,362182,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590865,Fairway Station via Mill,0,362181,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590866,Fairway Station via Mill,0,362182,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590867,Fairway Station via Mill,0,362181,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590868,Fairway Station via Mill,0,362182,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590869,Fairway Station via Mill,0,362181,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590870,Fairway Station via Mill,0,362182,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590871,Fairway Station via Mill,0,362181,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590872,Fairway Station via Mill,0,362182,100023,1,1
10,10-Saturday-1-2024_4-0000010,3590873,Conestoga College via Mill,1,362182,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594735,Conestoga College via Mill,1,366046,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594736,Conestoga College via Mill,1,366002,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594737,Conestoga College via Mill,1,366003,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594738,Conestoga College via Mill,1,366004,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594739,Conestoga College via Mill,1,366005,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594740,Conestoga College via Mill,1,366046,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594741,Conestoga College via Mill,1,366046,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594742,Conestoga College via Mill,1,366005,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594743,Conestoga College via Mill,1,366004,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594744,Conestoga College via Mill,1,366003,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594745,Conestoga College via Mill,1,366002,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594746,Conestoga College via Mill,1,366046,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594747,Conestoga College via Mill,1,366002,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594748,Conestoga College via Mill,1,366002,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594749,Conestoga College via Mill,1,366005,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594750,Conestoga College via Mill,1,366003,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594751,Conestoga College via Mill,1,366046,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594752,Conestoga College via Mill,1,366004,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594753,Conestoga College via Mill,1,366002,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594754,Conestoga College via Mill,1,366005,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594755,Conestoga College via Mill,1,366003,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594756,Conestoga College via Mill,1,366046,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594757,Conestoga College via Mill,1,366004,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594758,Conestoga College via Mill,1,366003,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594759,Conestoga College via Mill,1,366005,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594760,Conestoga College via Mill,1,366004,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594761,Conestoga College via Mill,1,366004,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594762,Conestoga College via Mill,1,366003,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594763,Conestoga College via Mill,1,366005,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594764,Conestoga College via Mill,1,366002,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594765,Conestoga College via Mill,1,366004,100021,1,1
10,10-Sunday-1-2024_4-0000001,3594766,Fairway Station via Mill,0,366046,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594767,Fairway Station via Mill,0,366004,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594768,Fairway Station via Mill,0,366002,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594769,Fairway Station via Mill,0,366005,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594770,Fairway Station via Mill,0,366003,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594771,Fairway Station via Mill,0,366046,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594772,Fairway Station via Mill,0,366004,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594773,Fairway Station via Mill,0,366002,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594774,Fairway Station via Mill,0,366005,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594775,Fairway Station via Mill,0,366003,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594776,Fairway Station via Mill,0,366046,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594777,Fairway Station via Mill,0,366004,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594778,Fairway Station via Mill,0,366002,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594779,Fairway Station via Mill,0,366005,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594780,Fairway Station via Mill,0,366003,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594781,Fairway Station via Mill,0,366046,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594782,Fairway Station via Mill,0,366004,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594783,Fairway Station via Mill,0,366002,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594784,Fairway Station via Mill,0,366005,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594785,Fairway Station via Mill,0,366003,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594786,Fairway Station via Mill,0,366046,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594787,Fairway Station via Mill,0,366004,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594788,Fairway Station via Mill,0,366002,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594789,Fairway Station via Mill,0,366005,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594790,Fairway Station via Mill,0,366003,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594791,Fairway Station via Mill,0,366046,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594792,Fairway Station via Mill,0,366004,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594793,Fairway Station via Mill,0,366002,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594794,Fairway Station via Mill,0,366005,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594795,Fairway Station via Mill,0,366003,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594796,Fairway Station via Mill,0,366046,100023,1,1
10,10-Sunday-1-2024_4-0000001,3594797,Fairway Station via Mill,0,366003,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586732,A-Conestoga College via Old Carriage,1,370586,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586733,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586734,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586735,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586736,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586737,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586738,A-Conestoga College via Old Carriage,1,370585,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586739,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586740,A-Conestoga College via Old Carriage,1,370586,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586741,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586742,A-Conestoga College via Old Carriage,1,370585,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586743,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586744,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586745,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586746,A-Conestoga College via Old Carriage,1,370585,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586747,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586748,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586749,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586750,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586751,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586752,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586753,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586754,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586755,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586756,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586757,A-Conestoga College via Old Carriage,1,370585,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586758,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586759,A-Conestoga College via Old Carriage,1,370586,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586760,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586761,A-Conestoga College via Old Carriage,1,370585,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586762,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586763,A-Conestoga College via Old Carriage,1,370586,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586764,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586765,A-Conestoga College via Old Carriage,1,370585,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586766,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586767,A-Conestoga College via Old Carriage,1,370586,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586768,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586769,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586770,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586771,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586772,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586773,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586774,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586775,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586776,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586777,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586778,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586779,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586780,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586781,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586782,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586783,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586784,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586785,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586786,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586787,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586788,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586789,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586790,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586791,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586792,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586793,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586794,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586795,A-Fairway Station via Old Carriage,0,370586,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586796,A-Fairway Station via Old Carriage,0,370585,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586797,A-Fairway Station via Old Carriage,0,370586,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586798,A-Fairway Station via Old Carriage,0,370585,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586799,A-Fairway Station via Old Carriage,0,370586,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586800,A-Fairway Station via Old Carriage,0,370585,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586801,A-Fairway Station via Old Carriage,0,370586,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586802,A-Fairway Station via Old Carriage,0,370585,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586803,A-Fairway Station via Old Carriage,0,370585,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586804,A-Fairway Station via Old Carriage,0,370586,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586805,A-Fairway Station via Old Carriage,0,370585,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586806,A-Conestoga College via Old Carriage,1,370586,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586807,A-Conestoga College via Old Carriage,1,370585,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586808,A-Conestoga College via Old Carriage,1,370586,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586809,A-Conestoga College via Old Carriage,1,370585,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586810,A-Conestoga College via Old Carriage,1,370586,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586811,A-Conestoga College via Old Carriage,1,370585,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586812,A-Conestoga College via Old Carriage,1,370586,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586813,A-Conestoga College via Old Carriage,1,370585,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586814,A-Conestoga College via Old Carriage,1,370586,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586815,A-Conestoga College via Old Carriage,1,370585,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586816,A-Conestoga College via Old Carriage,1,370586,100022,1,1
10,10-Weekday-1-2024_4-1111100,3586817,A-Fairway Station via Old Carriage,0,370586,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586818,A-Fairway Station via Old Carriage,0,370585,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586819,A-Fairway Station via Old Carriage,0,370586,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586820,A-Fairway Station via Old Carriage,0,370585,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586821,A-Fairway Station via Old Carriage,0,370586,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586822,A-Fairway Station via Old Carriage,0,370585,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586823,A-Fairway Station via Old Carriage,0,370586,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586824,A-Fairway Station via Old Carriage,0,370585,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586825,A-Fairway Station via Old Carriage,0,370586,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586826,A-Fairway Station via Old Carriage,0,370585,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586827,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586828,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586829,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586830,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586831,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586832,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586833,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586834,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586835,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586836,Fairway Station via Mill,0,370584,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586837,Fairway Station via Mill,0,370587,100023,1,1
10,10-Weekday-1-2024_4-1111100,3586838,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586839,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586840,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586841,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586842,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586843,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586844,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586845,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586846,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586847,Conestoga College via Mill,1,370584,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586848,Conestoga College via Mill,1,370587,100021,1,1
10,10-Weekday-1-2024_4-1111100,3586849,A-Fairway Station via Old Carriage,0,370586,100024,1,1
10,10-Weekday-1-2024_4-1111100,3586850,A-Conestoga College via Old Carriage,1,370586,100022,1,1
10,10-Weekday-1-2024_4-1111100,3636655,A-Fairway Station via Old Carriage,0,370586,100024,1,1
110,110-Saturday-1-2024_4-0000010,3591489,Conestoga College,1,362182,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591490,Conestoga College,1,362253,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591491,Conestoga College,1,362181,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591492,Conestoga College,1,362182,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591493,Conestoga College,1,362253,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591494,Conestoga College,1,362181,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591495,Conestoga College,1,362182,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591496,Conestoga College,1,362181,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591497,Conestoga College,1,362253,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591498,Conestoga College,1,362182,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591499,Conestoga College,1,362253,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591500,Conestoga College,1,362181,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591501,Conestoga College,1,362182,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591502,Conestoga College,1,362253,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591503,Fairway Station,0,362181,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591504,Conestoga College,1,362181,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591505,Conestoga College,1,362182,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591506,Conestoga College,1,362253,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591507,Conestoga College,1,362181,1100014,1,1
110,110-Saturday-1-2024_4-0000010,3591508,Fairway Station,0,362182,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591509,Fairway Station,0,362253,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591510,Fairway Station,0,362181,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591511,Fairway Station,0,362182,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591512,Fairway Station,0,362253,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591513,Fairway Station,0,362181,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591514,Fairway Station,0,362182,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591515,Fairway Station,0,362253,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591516,Fairway Station,0,362181,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591517,Fairway Station,0,362182,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591518,Fairway Station,0,362253,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591519,Fairway Station,0,362181,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591520,Fairway Station,0,362182,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591521,Fairway Station,0,362253,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591522,Fairway Station,0,362181,1100013,1,1
110,110-Saturday-1-2024_4-0000010,3591523,Fairway Station,0,362182,1100013,1,1
110,110-Weekday-1-2024_4-1111100,3586610,Conestoga College,1,370503,1100014,1,1
110,110-Weekday-1-2024_4-1111100,3586611,Conestoga College,1,370562,1100014,1,1
110,110-Weekday-1-2024_4-1111100,3586612,Conestoga College,1,370498,1100014,1,1
110,110-Weekday-1-2024_4-1111100,3586613,Conestoga College,1,370500,1100014,1,1
110,110-Weekday-1-2024_4-1111100,3586614,Fairway Station,0,370581,1100013,1,1
110,110-Weekday-1-2024_4-1111100,3586615,Fairway Station,0,370499,1100013,1,1
